date,1. open,2. high,3. low,4. close,5. volume
2021-02-26 16:38:00,257.67,257.67,257.67,257.67,2175.0
2021-02-26 16:37:00,257.3,257.59,257.3,257.59,19197.0
2021-02-26 16:36:00,257.3,257.3,257.3,257.3,251.0
2021-02-26 16:35:00,257.3,257.3,257.3,257.3,3981.0
2021-02-26 16:34:00,257.29,257.3,257.29,257.3,5639.0
2021-02-26 16:33:00,257.62,257.62,257.3,257.3,5630.0
2021-02-26 16:32:00,257.25,257.6397,257.0,257.3,7069.0
2021-02-26 16:31:00,257.3,257.3,257.28,257.2999,2247.0
2021-02-26 16:30:00,257.3,257.3,257.29,257.3,1848.0
2021-02-26 16:29:00,257.0,257.62,257.0,257.3,108878.0
2021-02-26 16:28:00,257.5,257.5,257.5,257.5,977.0
2021-02-26 16:27:00,257.36,257.5,257.36,257.5,9926.0
2021-02-26 16:26:00,257.39,257.4,257.35,257.39,1197.0
2021-02-26 16:25:00,257.47,257.62,257.33,257.33,1877.0
2021-02-26 16:24:00,257.39,257.39,257.39,257.39,336.0
2021-02-26 16:23:00,256.88,257.0,256.88,257.0,5157.0
2021-02-26 16:22:00,257.0,257.0,256.8,257.0,12852.0
2021-02-26 16:21:00,257.09,257.17,257.0,257.0,11849.0
2021-02-26 16:20:00,257.25,257.25,257.0,257.09,6600.0
2021-02-26 16:19:00,257.25,257.34,257.13,257.25,23594.0
2021-02-26 16:18:00,257.22,257.4,257.21,257.25,6519.0
2021-02-26 16:17:00,257.4,257.4,257.24,257.25,19646.0
2021-02-26 16:16:00,257.44,257.48,257.19,257.19,4342.0
2021-02-26 16:15:00,257.42,257.72,257.0,257.4,113340.0
2021-02-26 16:14:00,257.5,257.62,257.38,257.5,10868.0
2021-02-26 16:13:00,257.62,257.62,257.5,257.5,4451.0
2021-02-26 16:12:00,257.398,257.62,257.398,257.62,13915.0
2021-02-26 16:11:00,257.5,257.57,257.39,257.39,10587.0
2021-02-26 16:10:00,256.83,257.7,256.83,257.4,16449.0
2021-02-26 16:09:00,257.0,257.01,256.79,257.0,15085.0
2021-02-26 16:08:00,257.5,257.5,257.0,257.0,10183.0
2021-02-26 16:07:00,257.55,257.78,257.5,257.5,7860.0
2021-02-26 16:06:00,257.62,258.35,257.5,257.97,398031.0
2021-02-26 16:05:00,257.62,257.62,257.49,257.62,381160.0
2021-02-26 16:04:00,257.8,258.0,257.58,257.62,248912.0
2021-02-26 16:03:00,258.0,258.0,257.62,257.8,28717.0
2021-02-26 16:02:00,258.0,258.49,257.62,258.0,27396.0
2021-02-26 16:01:00,257.62,258.26,257.38,257.98,162364.0
2021-02-26 16:00:00,258.8,258.855,256.95,257.2899,990341.0
2021-02-26 15:59:00,258.79,259.03,258.16,258.8,506131.0
2021-02-26 15:58:00,259.24,259.84,258.47,258.83,425614.0
2021-02-26 15:57:00,259.43,259.68,258.79,259.26,346551.0
2021-02-26 15:56:00,260.225,260.302,258.75,259.45,498961.0
2021-02-26 15:55:00,261.34,261.48,259.4,260.28,290044.0
2021-02-26 15:54:00,263.2,263.2,261.38,261.385,201651.0
2021-02-26 15:53:00,263.22,263.44,262.85,263.225,115675.0
2021-02-26 15:52:00,263.04,263.5,262.91,263.26,119922.0
2021-02-26 15:51:00,264.09,264.16,262.7,263.08,203365.0
2021-02-26 15:50:00,264.36,264.57,264.23,264.23,70861.0
2021-02-26 15:49:00,264.14,264.37,264.14,264.36,67210.0
2021-02-26 15:48:00,264.0,264.25,263.87,264.15,55023.0
2021-02-26 15:47:00,264.02,264.29,264.02,264.03,48308.0
2021-02-26 15:46:00,263.26,264.04,263.25,264.04,95730.0
2021-02-26 15:45:00,263.19,263.41,263.145,263.22,46471.0
2021-02-26 15:44:00,262.76,263.25,262.76,263.22,44460.0
2021-02-26 15:43:00,262.43,262.72,262.35,262.72,34116.0
2021-02-26 15:42:00,262.33,262.58,262.3,262.46,36904.0
2021-02-26 15:41:00,262.18,262.38,261.8838,262.32,51394.0
2021-02-26 15:40:00,262.32,262.33,262.15,262.18,36798.0
2021-02-26 15:39:00,262.02,262.42,262.005,262.3,38066.0
2021-02-26 15:38:00,262.02,262.24,261.94,262.035,39694.0
2021-02-26 15:37:00,262.4,262.42,261.99,262.03,49489.0
2021-02-26 15:36:00,262.33,262.585,262.22,262.49,38682.0
2021-02-26 15:35:00,262.37,262.5,262.24,262.31,37178.0
2021-02-26 15:34:00,262.49,262.49,262.26,262.35,33926.0
2021-02-26 15:33:00,262.681,262.83,262.43,262.46,69486.0
2021-02-26 15:32:00,262.57,262.7,262.36,262.66,63270.0
2021-02-26 15:31:00,262.735,262.81,262.48,262.55,62034.0
2021-02-26 15:30:00,262.73,262.83,262.62,262.73,56346.0
2021-02-26 15:29:00,262.98,262.99,262.74,262.76,59850.0
2021-02-26 15:28:00,263.19,263.2,262.93,262.93,47576.0
2021-02-26 15:27:00,263.48,263.5599,263.16,263.21,44161.0
2021-02-26 15:26:00,263.57,263.61,263.33,263.48,60469.0
2021-02-26 15:25:00,263.79,263.85,263.5301,263.605,63834.0
2021-02-26 15:24:00,264.01,264.22,263.79,263.79,36489.0
2021-02-26 15:23:00,264.24,264.35,263.9,264.085,46428.0
2021-02-26 15:22:00,264.36,264.57,264.2,264.27,28349.0
2021-02-26 15:21:00,264.47,264.52,264.29,264.33,37836.0
2021-02-26 15:20:00,264.64,264.66,264.43,264.46,38339.0
2021-02-26 15:19:00,264.64,264.72,264.54,264.64,119828.0
2021-02-26 15:18:00,264.56,264.615,264.34,264.615,39482.0
2021-02-26 15:17:00,264.45,264.7099,264.44,264.6046,24494.0
2021-02-26 15:16:00,264.2,264.48,264.19,264.46,35858.0
2021-02-26 15:15:00,264.31,264.32,264.13,264.17,26358.0
2021-02-26 15:14:00,264.335,264.39,264.16,264.331,31002.0
2021-02-26 15:13:00,264.69,264.75,264.225,264.345,49195.0
2021-02-26 15:12:00,264.8,264.8,264.51,264.68,46708.0
2021-02-26 15:11:00,264.885,264.93,264.63,264.85,36689.0
2021-02-26 15:10:00,264.68,265.11,264.59,264.88,70945.0
2021-02-26 15:09:00,264.85,264.93,264.57,264.61,31863.0
2021-02-26 15:08:00,264.8055,264.9,264.7,264.82,27274.0
2021-02-26 15:07:00,264.56,264.89,264.56,264.81,34016.0
2021-02-26 15:06:00,264.62,264.78,264.41,264.54,48050.0
2021-02-26 15:05:00,264.42,264.75,264.31,264.63,52080.0
2021-02-26 15:04:00,264.52,264.75,264.4,264.4,50080.0
2021-02-26 15:03:00,264.49,264.52,264.39,264.485,31191.0
2021-02-26 15:02:00,264.6057,264.66,264.24,264.455,29284.0
2021-02-26 15:01:00,264.18,264.7,264.18,264.63,49278.0
2021-02-26 15:00:00,263.89,264.1,263.76,264.1,21582.0
2021-02-26 14:59:00,264.09,264.11,263.8323,263.96,24440.0
2021-02-26 14:58:00,263.78,264.23,263.74,264.08,30471.0
2021-02-26 14:57:00,263.92,264.06,263.67,263.78,32495.0
2021-02-26 14:56:00,263.83,264.17,263.68,263.88,36928.0
2021-02-26 14:55:00,264.12,264.17,263.64,263.88,26496.0
2021-02-26 14:54:00,263.74,264.12,263.68,264.12,28303.0
2021-02-26 14:53:00,263.59,263.92,263.59,263.727,22581.0
2021-02-26 14:52:00,263.72,263.81,263.57,263.57,21531.0
2021-02-26 14:51:00,263.8,263.8,263.35,263.7094,29115.0
2021-02-26 14:50:00,263.68,263.88,263.5,263.781,20176.0
2021-02-26 14:49:00,263.67,263.7,263.535,263.65,32171.0
2021-02-26 14:48:00,263.31,263.7,263.26,263.69,30280.0
2021-02-26 14:47:00,263.63,263.645,263.17,263.29,44141.0
2021-02-26 14:46:00,263.19,263.62,263.19,263.609,41151.0
2021-02-26 14:45:00,262.99,263.17,262.78,263.15,24872.0
2021-02-26 14:44:00,263.27,263.325,262.95,262.98,29347.0
2021-02-26 14:43:00,263.48,263.74,263.1501,263.25,52759.0
2021-02-26 14:42:00,263.31,263.47,263.07,263.43,14629.0
2021-02-26 14:41:00,263.415,263.415,262.99,263.28,17891.0
2021-02-26 14:40:00,263.45,263.53,263.31,263.43,26794.0
2021-02-26 14:39:00,263.22,263.49,263.22,263.4262,15963.0
2021-02-26 14:38:00,262.94,263.23,262.94,263.185,14658.0
2021-02-26 14:37:00,263.3,263.372,262.96,262.96,26788.0
2021-02-26 14:36:00,263.3,263.385,263.07,263.26,38930.0
2021-02-26 14:35:00,262.88,263.4,262.82,263.29,29803.0
2021-02-26 14:34:00,262.7,262.87,262.59,262.845,24413.0
2021-02-26 14:33:00,263.03,263.07,262.65,262.73,26027.0
2021-02-26 14:32:00,262.695,263.03,262.645,263.0252,34946.0
2021-02-26 14:31:00,262.44,262.65,262.07,262.65,16964.0
2021-02-26 14:30:00,262.66,262.66,262.37,262.52,28698.0
2021-02-26 14:29:00,262.3,262.69,262.25,262.68,213786.0
2021-02-26 14:28:00,262.37,262.39,262.1,262.25,14087.0
2021-02-26 14:27:00,262.36,262.39,262.21,262.3626,11754.0
2021-02-26 14:26:00,262.06,262.49,262.0,262.38,43384.0
2021-02-26 14:25:00,262.39,262.4,262.04,262.105,25698.0
2021-02-26 14:24:00,262.41,262.49,262.19,262.35,15960.0
2021-02-26 14:23:00,262.01,262.6044,261.975,262.455,31410.0
2021-02-26 14:22:00,261.95,262.16,261.95,262.01,19171.0
2021-02-26 14:21:00,261.835,262.0,261.73,261.99,32007.0
2021-02-26 14:20:00,262.08,262.09,261.8,261.8493,34687.0
2021-02-26 14:19:00,262.15,262.2,261.97,262.04,27435.0
2021-02-26 14:18:00,262.1,262.31,262.0,262.1,26323.0
2021-02-26 14:17:00,262.52,262.52,262.15,262.15,22322.0
2021-02-26 14:16:00,262.31,262.545,262.16,262.545,20273.0
2021-02-26 14:15:00,262.34,262.355,262.18,262.355,14275.0
2021-02-26 14:14:00,262.18,262.41,262.1008,262.395,20788.0
2021-02-26 14:13:00,262.18,262.38,262.09,262.2,20957.0
2021-02-26 14:12:00,261.89,262.19,261.87,262.17,23486.0
2021-02-26 14:11:00,261.98,262.1,261.88,262.0,22254.0
2021-02-26 14:10:00,262.13,262.335,261.9,262.03,45694.0
2021-02-26 14:09:00,261.86,262.2531,261.86,262.0686,35429.0
2021-02-26 14:08:00,262.12,262.23,261.76,261.76,24923.0
2021-02-26 14:07:00,262.15,262.39,262.12,262.13,21667.0
2021-02-26 14:06:00,262.07,262.12,261.7196,262.12,22470.0
2021-02-26 14:05:00,262.48,262.52,261.95,262.04,30257.0
2021-02-26 14:04:00,262.7,262.7,262.3906,262.56,15192.0
2021-02-26 14:03:00,262.755,262.96,262.665,262.76,21580.0
2021-02-26 14:02:00,262.79,263.1,262.67,262.75,33771.0
2021-02-26 14:01:00,262.608,262.86,262.43,262.78,26601.0
2021-02-26 14:00:00,263.01,263.04,262.582,262.582,25016.0
2021-02-26 13:59:00,262.975,263.119,262.8972,263.035,21950.0
2021-02-26 13:58:00,262.93,263.05,262.76,262.975,16440.0
2021-02-26 13:57:00,262.84,263.0999,262.805,262.905,25477.0
2021-02-26 13:56:00,262.59,262.85,262.44,262.79,32093.0
2021-02-26 13:55:00,262.6485,262.67,262.49,262.63,13925.0
2021-02-26 13:54:00,262.73,262.77,262.44,262.64,19400.0
2021-02-26 13:53:00,262.74,262.82,262.61,262.72,12570.0
2021-02-26 13:52:00,262.73,262.91,262.52,262.775,41971.0
2021-02-26 13:51:00,263.14,263.14,262.595,262.73,22285.0
2021-02-26 13:50:00,262.4499,263.13,262.4499,263.07,21222.0
2021-02-26 13:49:00,262.66,262.69,262.37,262.46,28493.0
2021-02-26 13:48:00,263.45,263.45,262.63,262.68,30639.0
2021-02-26 13:47:00,263.9,263.91,263.45,263.4713,19299.0
2021-02-26 13:46:00,263.79,263.91,263.68,263.85,34384.0
2021-02-26 13:45:00,263.54,263.89,263.54,263.755,20801.0
2021-02-26 13:44:00,263.45,263.55,263.3,263.55,22826.0
2021-02-26 13:43:00,263.48,263.6,263.3,263.37,19302.0
2021-02-26 13:42:00,263.67,263.68,263.28,263.45,20471.0
2021-02-26 13:41:00,263.7999,263.7999,263.52,263.67,28030.0
2021-02-26 13:40:00,263.46,263.8,263.45,263.76,27429.0
2021-02-26 13:39:00,263.64,263.69,263.4,263.56,25273.0
2021-02-26 13:38:00,263.935,263.935,263.63,263.7,22398.0
2021-02-26 13:37:00,264.16,264.2194,263.8,263.95,25985.0
2021-02-26 13:36:00,264.23,264.25,263.87,264.21,22827.0
2021-02-26 13:35:00,264.18,264.3823,264.13,264.195,25352.0
2021-02-26 13:34:00,264.51,264.51,264.17,264.215,18367.0
2021-02-26 13:33:00,264.63,264.6576,264.42,264.49,16825.0
2021-02-26 13:32:00,264.7401,264.795,264.4462,264.59,17369.0
2021-02-26 13:31:00,265.16,265.2565,264.74,264.74,48479.0
2021-02-26 13:30:00,265.25,265.2999,264.975,265.145,32095.0
2021-02-26 13:29:00,265.09,265.225,265.075,265.225,26292.0
2021-02-26 13:28:00,265.04,265.19,264.98,265.06,22524.0
2021-02-26 13:27:00,265.04,265.05,264.89,265.0,33065.0
2021-02-26 13:26:00,264.74,265.04,264.74,265.03,47626.0
2021-02-26 13:25:00,264.805,264.805,264.57,264.74,21914.0
2021-02-26 13:24:00,264.5,264.82,264.5,264.805,27702.0
2021-02-26 13:23:00,264.33,264.63,264.33,264.58,54579.0
2021-02-26 13:22:00,264.09,264.341,264.09,264.32,16415.0
2021-02-26 13:21:00,263.835,264.1193,263.835,264.07,35539.0
2021-02-26 13:20:00,263.62,263.85,263.55,263.84,33423.0
2021-02-26 13:19:00,263.61,263.79,263.535,263.6907,18171.0
2021-02-26 13:18:00,263.62,263.71,263.4801,263.57,13507.0
2021-02-26 13:17:00,263.32,263.6,263.27,263.58,31964.0
2021-02-26 13:16:00,263.38,263.49,263.13,263.27,18963.0
2021-02-26 13:15:00,263.29,263.54,263.2408,263.34,29757.0
2021-02-26 13:14:00,263.6,263.71,263.3,263.33,23408.0
2021-02-26 13:13:00,263.73,263.86,263.535,263.565,28795.0
2021-02-26 13:12:00,263.72,264.0,263.5684,263.69,22009.0
2021-02-26 13:11:00,263.81,263.88,263.58,263.7117,20509.0
2021-02-26 13:10:00,263.6093,263.9,263.5,263.86,12952.0
2021-02-26 13:09:00,263.555,263.6,263.2725,263.58,19760.0
2021-02-26 13:08:00,263.38,263.68,263.24,263.58,32341.0
2021-02-26 13:07:00,263.17,263.4,263.1,263.4,45248.0
2021-02-26 13:06:00,263.19,263.2315,262.89,263.11,26752.0
2021-02-26 13:05:00,263.11,263.3,262.81,263.21,39299.0
2021-02-26 13:04:00,263.2,263.33,263.04,263.185,17574.0
2021-02-26 13:03:00,263.12,263.22,263.02,263.11,16642.0
2021-02-26 13:02:00,263.07,263.38,263.05,263.16,27883.0
2021-02-26 13:01:00,263.63,263.74,263.16,263.18,20688.0
2021-02-26 13:00:00,263.41,263.72,263.22,263.67,24207.0
2021-02-26 12:59:00,263.52,263.65,263.32,263.45,26495.0
2021-02-26 12:58:00,263.66,263.67,263.4,263.44,29040.0
2021-02-26 12:57:00,264.18,264.24,263.52,263.66,27229.0
2021-02-26 12:56:00,264.1,264.18,263.75,264.14,33687.0
2021-02-26 12:55:00,264.64,264.64,264.1001,264.1001,22322.0
2021-02-26 12:54:00,264.57,264.67,264.5,264.62,14424.0
2021-02-26 12:53:00,264.4899,264.68,264.46,264.59,26385.0
2021-02-26 12:52:00,264.32,264.51,264.19,264.44,41617.0
2021-02-26 12:51:00,264.26,264.32,263.85,264.32,27755.0
2021-02-26 12:50:00,264.3,264.4,264.19,264.26,25067.0
2021-02-26 12:49:00,263.86,264.29,263.83,264.21,22412.0
2021-02-26 12:48:00,264.07,264.16,263.8,263.86,27902.0
2021-02-26 12:47:00,264.03,264.26,263.98,264.06,22482.0
2021-02-26 12:46:00,264.055,264.11,263.83,264.06,15431.0
2021-02-26 12:45:00,264.1055,264.125,263.86,264.07,38290.0
2021-02-26 12:44:00,264.3,264.31,264.12,264.12,16712.0
2021-02-26 12:43:00,264.37,264.49,264.3,264.35,20894.0
2021-02-26 12:42:00,264.35,264.44,264.31,264.365,19628.0
2021-02-26 12:41:00,264.43,264.45,264.27,264.35,34190.0
2021-02-26 12:40:00,264.775,264.8,264.3578,264.42,20033.0
2021-02-26 12:39:00,264.72,264.85,264.7101,264.795,24852.0
2021-02-26 12:38:00,264.99,265.1799,264.59,264.715,23915.0
2021-02-26 12:37:00,265.15,265.26,264.88,264.97,23553.0
2021-02-26 12:36:00,265.15,265.28,264.86,265.0425,36726.0
2021-02-26 12:35:00,265.16,265.23,264.982,265.08,28701.0
2021-02-26 12:34:00,265.26,265.31,265.07,265.135,21034.0
2021-02-26 12:33:00,265.485,265.52,265.11,265.28,28236.0
2021-02-26 12:32:00,265.17,265.52,265.145,265.485,38843.0
2021-02-26 12:31:00,264.85,265.16,264.85,265.16,17583.0
2021-02-26 12:30:00,264.82,264.88,264.7313,264.79,31632.0
2021-02-26 12:29:00,264.64,264.86,264.54,264.82,39463.0
2021-02-26 12:28:00,264.74,264.74,264.52,264.62,40479.0
2021-02-26 12:27:00,264.97,265.02,264.71,264.7436,22876.0
2021-02-26 12:26:00,265.0543,265.1,264.89,265.08,23460.0
2021-02-26 12:25:00,264.945,265.13,264.86,265.06,43143.0
2021-02-26 12:24:00,265.11,265.17,264.891,264.98,42196.0
2021-02-26 12:23:00,265.26,265.2944,265.0501,265.1,45962.0
2021-02-26 12:22:00,265.39,265.39,265.18,265.2278,32043.0
2021-02-26 12:21:00,265.3399,265.48,265.15,265.39,51318.0
2021-02-26 12:20:00,265.315,265.55,265.2736,265.39,32747.0
2021-02-26 12:19:00,265.3,265.44,265.24,265.315,68721.0
2021-02-26 12:18:00,265.28,265.41,265.19,265.31,37206.0
2021-02-26 12:17:00,265.07,265.3892,265.07,265.3,32316.0
2021-02-26 12:16:00,265.17,265.19,264.85,265.0601,32611.0
2021-02-26 12:15:00,264.96,265.27,264.8415,265.18,62290.0
2021-02-26 12:14:00,264.52,264.92,264.5101,264.9139,29119.0
2021-02-26 12:13:00,264.6716,264.75,264.38,264.52,38579.0
2021-02-26 12:12:00,264.85,265.0,264.64,264.64,49737.0
2021-02-26 12:11:00,264.76,265.0,264.69,264.85,106044.0
2021-02-26 12:10:00,264.47,264.84,264.3977,264.75,67495.0
2021-02-26 12:09:00,264.08,264.5,263.9,264.5,45795.0
2021-02-26 12:08:00,264.175,264.3,263.96,264.095,28724.0
2021-02-26 12:07:00,263.72,264.21,263.67,264.18,60120.0
2021-02-26 12:06:00,263.74,263.85,263.566,263.82,114085.0
2021-02-26 12:05:00,264.14,264.16,263.715,263.74,35280.0
2021-02-26 12:04:00,264.36,264.38,264.03,264.094,26555.0
2021-02-26 12:03:00,264.01,264.41,264.0,264.4,34510.0
2021-02-26 12:02:00,264.12,264.35,264.0,264.02,52502.0
2021-02-26 12:01:00,263.98,264.1994,263.7,264.08,51354.0
2021-02-26 12:00:00,263.492,263.96,263.44,263.96,28458.0
2021-02-26 11:59:00,263.61,263.85,263.4807,263.5,18438.0
2021-02-26 11:58:00,263.7697,263.94,263.5,263.6,23282.0
2021-02-26 11:57:00,263.945,264.0,263.6,263.76,46409.0
2021-02-26 11:56:00,263.59,263.9318,263.46,263.9318,25945.0
2021-02-26 11:55:00,263.5,263.67,263.38,263.59,25432.0
2021-02-26 11:54:00,263.46,263.6399,263.43,263.5,47684.0
2021-02-26 11:53:00,263.86,263.9126,263.42,263.4999,35406.0
2021-02-26 11:52:00,264.19,264.22,263.83,263.9,52966.0
2021-02-26 11:51:00,263.94,264.19,263.67,264.19,85855.0
2021-02-26 11:50:00,263.7,263.95,263.7,263.9395,32983.0
2021-02-26 11:49:00,263.5,263.82,263.49,263.68,43588.0
2021-02-26 11:48:00,263.475,263.74,263.32,263.53,40745.0
2021-02-26 11:47:00,263.41,263.5599,263.41,263.51,37584.0
2021-02-26 11:46:00,263.61,263.88,263.305,263.44,59501.0
2021-02-26 11:45:00,263.735,263.86,263.47,263.625,33219.0
2021-02-26 11:44:00,263.605,263.82,263.57,263.73,27799.0
2021-02-26 11:43:00,263.705,263.9399,263.46,263.605,41677.0
2021-02-26 11:42:00,263.73,263.8,263.56,263.72,38704.0
2021-02-26 11:41:00,263.63,263.82,263.62,263.75,28053.0
2021-02-26 11:40:00,263.68,263.73,263.56,263.63,33059.0
2021-02-26 11:39:00,263.41,263.74,263.35,263.705,22045.0
2021-02-26 11:38:00,263.724,263.79,263.29,263.35,30568.0
2021-02-26 11:37:00,263.55,263.8113,263.24,263.76,66607.0
2021-02-26 11:36:00,263.6,263.8,263.47,263.51,49737.0
2021-02-26 11:35:00,263.45,263.75,263.2,263.6,61728.0
2021-02-26 11:34:00,263.18,263.52,263.14,263.47,53537.0
2021-02-26 11:33:00,263.14,263.2145,262.9,263.19,48408.0
2021-02-26 11:32:00,262.57,263.22,262.51,263.165,159867.0
2021-02-26 11:31:00,262.38,262.98,262.24,262.665,69804.0
2021-02-26 11:30:00,262.46,262.5999,262.15,262.39,23429.0
2021-02-26 11:29:00,262.41,262.6,262.05,262.42,36108.0
2021-02-26 11:28:00,262.1,262.6194,262.03,262.47,61862.0
2021-02-26 11:27:00,262.01,262.1831,261.8001,262.035,25516.0
2021-02-26 11:26:00,262.15,262.5,261.8989,262.01,57698.0
2021-02-26 11:25:00,261.86,262.2095,261.8201,262.09,60715.0
2021-02-26 11:24:00,262.02,262.17,261.87,261.92,50645.0
2021-02-26 11:23:00,262.43,262.51,262.0,262.04,26517.0
2021-02-26 11:22:00,261.98,262.63,261.975,262.53,84526.0
2021-02-26 11:21:00,261.93,262.23,261.74,262.08,51674.0
2021-02-26 11:20:00,261.58,261.95,261.54,261.93,30601.0
2021-02-26 11:19:00,262.18,262.19,261.5,261.64,47823.0
