date,1. open,2. high,3. low,4. close,5. volume
2019-12-11 14:52:00,1746.47,1746.6615,1745.99,1746.0125,3559.0
2019-12-11 14:51:00,1747.08,1747.3101,1746.9301,1746.9301,3868.0
2019-12-11 14:50:00,1746.99,1747.095,1746.71,1746.8984,3863.0
2019-12-11 14:49:00,1746.1522,1747.1,1746.09,1746.7854,5297.0
2019-12-11 14:48:00,1745.6603,1746.64,1745.6,1746.5907,2414.0
2019-12-11 14:47:00,1745.7816,1746.2,1745.35,1746.2,2917.0
2019-12-11 14:46:00,1745.8173,1745.8173,1745.17,1745.4399,2581.0
2019-12-11 14:45:00,1746.429,1747.0,1746.35,1746.4473,2568.0
2019-12-11 14:44:00,1746.79,1747.5,1746.0,1746.0,11292.0
2019-12-11 14:43:00,1746.8101,1746.8101,1746.0,1746.7899,2736.0
2019-12-11 14:42:00,1746.5,1746.75,1746.0201,1746.65,4135.0
2019-12-11 14:41:00,1746.2961,1746.2961,1744.7289,1745.52,4564.0
2019-12-11 14:40:00,1746.6,1746.75,1746.0699,1746.0699,3333.0
2019-12-11 14:39:00,1746.12,1746.6899,1746.09,1746.6899,4945.0
2019-12-11 14:38:00,1745.1392,1745.9301,1745.1392,1745.76,3730.0
2019-12-11 14:37:00,1744.99,1745.42,1744.64,1745.42,1349.0
2019-12-11 14:36:00,1744.75,1745.01,1744.75,1745.01,913.0
2019-12-11 14:35:00,1744.85,1745.0,1744.85,1744.9579,2120.0
2019-12-11 14:34:00,1745.7,1745.86,1744.28,1744.28,3652.0
2019-12-11 14:33:00,1745.87,1745.87,1745.16,1745.49,5707.0
2019-12-11 14:32:00,1745.96,1746.1586,1745.348,1745.348,5887.0
2019-12-11 14:31:00,1745.9666,1745.9666,1745.5,1745.9399,2497.0
2019-12-11 14:30:00,1745.4133,1745.8199,1745.4133,1745.75,5527.0
2019-12-11 14:29:00,1746.12,1746.12,1745.5,1745.5,3012.0
2019-12-11 14:28:00,1745.8535,1746.2477,1745.85,1745.85,2052.0
2019-12-11 14:27:00,1746.3,1746.3101,1745.04,1745.6,10672.0
2019-12-11 14:26:00,1746.8149,1747.14,1746.48,1746.845,4224.0
2019-12-11 14:25:00,1747.0,1747.325,1746.75,1746.75,6621.0
2019-12-11 14:24:00,1746.4,1746.99,1746.2836,1746.2836,6068.0
2019-12-11 14:23:00,1746.1106,1746.48,1746.05,1746.48,3095.0
2019-12-11 14:22:00,1746.52,1746.52,1746.0513,1746.0513,3950.0
2019-12-11 14:21:00,1745.91,1746.87,1745.9015,1746.87,6341.0
2019-12-11 14:20:00,1746.0699,1746.5,1745.8937,1746.0323,4210.0
2019-12-11 14:19:00,1745.25,1746.5,1745.22,1746.01,10866.0
2019-12-11 14:18:00,1744.75,1745.11,1744.1801,1745.0811,4823.0
2019-12-11 14:17:00,1744.9899,1745.1539,1744.42,1745.11,8172.0
2019-12-11 14:16:00,1744.9919,1745.11,1744.6436,1744.8507,4927.0
2019-12-11 14:15:00,1745.2823,1745.61,1744.8,1745.05,6397.0
2019-12-11 14:14:00,1745.97,1745.97,1745.14,1745.14,5216.0
2019-12-11 14:13:00,1745.87,1747.0,1745.8101,1746.39,13104.0
2019-12-11 14:12:00,1746.1965,1746.51,1745.9301,1745.9301,6224.0
2019-12-11 14:11:00,1746.65,1746.874,1746.0439,1746.38,6082.0
2019-12-11 14:10:00,1745.79,1747.0,1745.79,1746.8228,8702.0
2019-12-11 14:09:00,1745.92,1746.09,1745.1899,1745.72,6436.0
2019-12-11 14:08:00,1745.51,1746.15,1744.9843,1746.01,11178.0
2019-12-11 14:07:00,1744.99,1745.66,1744.7368,1745.66,13761.0
2019-12-11 14:06:00,1744.3503,1745.0,1744.01,1744.6494,9461.0
2019-12-11 14:05:00,1743.51,1744.54,1743.51,1744.37,14515.0
2019-12-11 14:04:00,1742.9781,1743.645,1742.78,1743.51,7133.0
2019-12-11 14:03:00,1741.77,1743.33,1741.76,1742.9121,11901.0
2019-12-11 14:02:00,1740.96,1741.7354,1740.96,1741.7354,2626.0
2019-12-11 14:01:00,1741.54,1741.72,1740.55,1740.95,7004.0
2019-12-11 14:00:00,1741.49,1742.2,1741.45,1742.12,3977.0
2019-12-11 13:59:00,1741.2234,1741.5,1740.9906,1741.175,1877.0
2019-12-11 13:58:00,1741.2321,1741.5699,1741.2321,1741.24,1107.0
2019-12-11 13:57:00,1741.585,1741.78,1741.2717,1741.2717,2025.0
2019-12-11 13:56:00,1741.65,1741.785,1741.47,1741.785,2170.0
2019-12-11 13:55:00,1741.12,1741.5,1741.12,1741.3744,4556.0
2019-12-11 13:54:00,1740.8329,1740.925,1740.8329,1740.925,1005.0
2019-12-11 13:53:00,1740.99,1741.12,1740.99,1741.12,2583.0
2019-12-11 13:52:00,1740.98,1741.3,1740.98,1741.1909,2433.0
2019-12-11 13:51:00,1740.595,1740.84,1740.595,1740.84,3255.0
2019-12-11 13:50:00,1740.48,1740.5,1740.4301,1740.5,1268.0
2019-12-11 13:49:00,1740.09,1740.65,1740.09,1740.65,3131.0
2019-12-11 13:48:00,1739.804,1739.9,1739.73,1739.9,752.0
2019-12-11 13:47:00,1739.67,1739.67,1739.5,1739.66,5879.0
2019-12-11 13:46:00,1740.01,1740.17,1739.9589,1740.17,3270.0
2019-12-11 13:45:00,1740.1,1740.1,1740.1,1740.1,364.0
2019-12-11 13:44:00,1740.17,1740.17,1740.04,1740.04,1967.0
2019-12-11 13:43:00,1739.8199,1740.1,1739.67,1740.1,1792.0
2019-12-11 13:42:00,1739.65,1739.65,1739.65,1739.65,807.0
2019-12-11 13:41:00,1739.5601,1740.0,1739.4,1739.42,3913.0
2019-12-11 13:40:00,1740.01,1740.01,1739.3199,1739.3199,1805.0
2019-12-11 13:39:00,1740.49,1740.49,1740.01,1740.01,1614.0
2019-12-11 13:38:00,1740.45,1740.45,1740.11,1740.16,1165.0
2019-12-11 13:37:00,1740.0771,1740.39,1739.6501,1740.39,5000.0
2019-12-11 13:36:00,1739.91,1740.39,1739.71,1739.89,7622.0
2019-12-11 13:35:00,1739.4471,1739.9635,1739.4471,1739.735,1633.0
2019-12-11 13:34:00,1739.3,1739.37,1739.2,1739.275,2873.0
2019-12-11 13:33:00,1739.1416,1739.3,1738.97,1739.3,1926.0
2019-12-11 13:32:00,1739.12,1739.1945,1739.0,1739.1945,3244.0
2019-12-11 13:31:00,1739.22,1739.3,1739.22,1739.3,1438.0
2019-12-11 13:30:00,1739.39,1739.4,1738.9399,1739.1252,4942.0
2019-12-11 13:29:00,1739.3723,1739.525,1739.21,1739.3199,2780.0
2019-12-11 13:28:00,1739.8134,1739.8134,1739.3386,1739.3386,1963.0
2019-12-11 13:27:00,1739.78,1740.0,1739.6844,1739.88,10658.0
2019-12-11 13:26:00,1739.42,1739.73,1739.42,1739.73,1096.0
2019-12-11 13:25:00,1739.1899,1739.4006,1739.14,1739.4006,2346.0
2019-12-11 13:24:00,1739.48,1739.5969,1739.26,1739.28,4023.0
2019-12-11 13:23:00,1739.895,1739.895,1739.34,1739.34,8890.0
2019-12-11 13:22:00,1739.6801,1740.4489,1739.6801,1739.92,7994.0
2019-12-11 13:21:00,1738.76,1739.8,1738.67,1739.8,9960.0
2019-12-11 13:20:00,1738.5601,1738.8765,1738.4749,1738.7162,4997.0
2019-12-11 13:19:00,1738.3068,1738.5,1738.02,1738.5,2811.0
2019-12-11 13:18:00,1738.4301,1738.4301,1738.0,1738.1913,1615.0
2019-12-11 13:17:00,1738.5,1738.6,1738.5,1738.5416,2552.0
2019-12-11 13:16:00,1738.0699,1738.45,1738.0699,1738.1899,1631.0
2019-12-11 13:15:00,1737.771,1738.15,1737.771,1738.15,1331.0
2019-12-11 13:14:00,1737.88,1737.9722,1737.8051,1737.8051,2321.0
2019-12-11 13:13:00,1737.99,1738.25,1737.9056,1738.25,3509.0
2019-12-11 13:12:00,1737.505,1737.89,1737.505,1737.89,2301.0
2019-12-11 13:10:00,1737.5822,1737.71,1737.5601,1737.59,2284.0
2019-12-11 13:09:00,1737.3044,1737.4399,1737.245,1737.4399,1761.0
2019-12-11 13:08:00,1737.0833,1737.0833,1737.0833,1737.0833,547.0
2019-12-11 13:07:00,1737.395,1737.5,1737.29,1737.29,1521.0
2019-12-11 13:06:00,1737.1,1737.1,1737.1,1737.1,686.0
2019-12-11 13:05:00,1737.47,1737.47,1737.47,1737.47,357.0
2019-12-11 13:04:00,1737.21,1737.55,1737.0,1737.52,5587.0
2019-12-11 13:03:00,1737.35,1737.5699,1737.03,1737.03,2017.0
2019-12-11 13:02:00,1737.5,1737.73,1737.33,1737.33,3546.0
2019-12-11 13:01:00,1737.965,1738.16,1737.62,1737.73,2101.0
2019-12-11 13:00:00,1738.01,1738.2452,1738.0,1738.2452,1362.0
2019-12-11 12:59:00,1737.79,1738.1,1737.77,1738.0,1631.0
2019-12-11 12:58:00,1737.9083,1738.0999,1737.77,1738.08,2004.0
2019-12-11 12:56:00,1737.9301,1738.37,1737.9301,1738.075,3046.0
2019-12-11 12:55:00,1738.0,1738.02,1737.9224,1738.02,1999.0
2019-12-11 12:54:00,1737.855,1738.165,1737.855,1738.165,975.0
2019-12-11 12:53:00,1737.9984,1737.9984,1737.9984,1737.9984,647.0
2019-12-11 12:52:00,1738.0035,1738.0035,1738.0035,1738.0035,268.0
2019-12-11 12:51:00,1737.9138,1737.9138,1737.9138,1737.9138,437.0
2019-12-11 12:50:00,1738.26,1738.27,1738.26,1738.27,589.0
2019-12-11 12:49:00,1738.29,1738.3,1737.92,1738.0699,1187.0
2019-12-11 12:48:00,1738.29,1738.3,1737.91,1738.1833,1058.0
2019-12-11 12:46:00,1737.8134,1738.5999,1737.51,1737.85,4452.0
2019-12-11 12:45:00,1737.785,1737.89,1737.52,1737.52,1356.0
2019-12-11 12:44:00,1738.3101,1738.4301,1737.95,1737.95,1896.0
2019-12-11 12:43:00,1738.22,1738.22,1738.22,1738.22,632.0
2019-12-11 12:42:00,1738.23,1738.23,1738.23,1738.23,393.0
2019-12-11 12:41:00,1738.3417,1738.345,1738.3417,1738.345,820.0
2019-12-11 12:39:00,1738.26,1738.49,1738.26,1738.49,1094.0
2019-12-11 12:38:00,1738.22,1738.39,1738.03,1738.39,1597.0
2019-12-11 12:37:00,1738.1542,1738.1542,1737.58,1737.77,2160.0
2019-12-11 12:36:00,1737.882,1738.23,1737.882,1738.1899,1246.0
2019-12-11 12:35:00,1738.99,1738.99,1737.84,1737.84,3785.0
2019-12-11 12:34:00,1738.683,1738.9899,1738.54,1738.9899,2437.0
2019-12-11 12:33:00,1738.42,1738.86,1738.365,1738.77,2303.0
2019-12-11 12:32:00,1738.1455,1738.55,1738.0901,1738.55,1187.0
2019-12-11 12:31:00,1738.14,1738.6,1738.03,1738.345,5210.0
2019-12-11 12:30:00,1738.1216,1738.37,1738.1216,1738.2,1109.0
2019-12-11 12:29:00,1738.145,1738.4471,1738.145,1738.3199,1212.0
2019-12-11 12:28:00,1738.3,1738.5999,1738.3,1738.3,1531.0
2019-12-11 12:27:00,1738.0795,1738.6,1738.0795,1738.6,1299.0
2019-12-11 12:26:00,1737.9434,1737.9434,1737.9434,1737.9434,742.0
2019-12-11 12:25:00,1738.6,1738.6,1737.99,1737.99,1533.0
2019-12-11 12:24:00,1738.5999,1738.7676,1738.33,1738.33,3296.0
2019-12-11 12:23:00,1738.34,1738.34,1738.12,1738.3162,1990.0
2019-12-11 12:22:00,1738.645,1738.645,1738.42,1738.6,967.0
2019-12-11 12:21:00,1739.03,1739.03,1738.6801,1738.6801,879.0
2019-12-11 12:20:00,1739.4172,1739.7023,1739.21,1739.7023,2897.0
2019-12-11 12:19:00,1739.09,1739.3101,1739.015,1739.015,976.0
2019-12-11 12:18:00,1738.67,1739.25,1738.67,1739.25,2235.0
2019-12-11 12:17:00,1738.89,1739.01,1738.75,1738.9,3373.0
2019-12-11 12:16:00,1738.4235,1738.97,1738.23,1738.97,2878.0
2019-12-11 12:15:00,1738.225,1738.25,1738.0601,1738.0601,1178.0
2019-12-11 12:14:00,1738.274,1738.3916,1738.01,1738.3916,2635.0
2019-12-11 12:13:00,1738.33,1738.33,1738.035,1738.24,1957.0
2019-12-11 12:12:00,1738.13,1738.4399,1737.8,1738.4399,1743.0
2019-12-11 12:11:00,1738.25,1738.25,1738.0,1738.0,1048.0
2019-12-11 12:10:00,1738.115,1738.27,1737.97,1738.27,2122.0
2019-12-11 12:09:00,1738.21,1738.4399,1737.92,1738.2228,2847.0
2019-12-11 12:08:00,1738.6,1738.6,1737.61,1738.03,2538.0
2019-12-11 12:07:00,1737.85,1738.42,1737.725,1738.42,1809.0
2019-12-11 12:06:00,1738.015,1738.015,1737.92,1737.9999,906.0
2019-12-11 12:05:00,1738.0,1738.0,1737.955,1737.955,1042.0
2019-12-11 12:04:00,1738.15,1738.33,1738.14,1738.3199,2353.0
2019-12-11 12:03:00,1737.9,1737.9996,1737.8699,1737.9996,991.0
2019-12-11 12:02:00,1738.01,1738.4065,1737.87,1737.87,1241.0
2019-12-11 12:01:00,1737.88,1737.8951,1737.6,1737.72,3240.0
2019-12-11 12:00:00,1737.69,1738.12,1737.45,1738.03,2961.0
2019-12-11 11:59:00,1737.85,1738.16,1737.65,1737.65,2160.0
2019-12-11 11:58:00,1738.0,1738.02,1737.5,1738.02,3300.0
2019-12-11 11:57:00,1738.9299,1738.9299,1738.0,1738.3101,3771.0
2019-12-11 11:56:00,1739.0,1739.26,1738.33,1738.55,8307.0
2019-12-11 11:55:00,1738.9301,1739.5,1738.9,1739.0,5531.0
2019-12-11 11:54:00,1738.7,1738.8191,1738.6949,1738.8191,745.0
2019-12-11 11:53:00,1738.85,1738.85,1738.85,1738.85,1018.0
2019-12-11 11:52:00,1739.3484,1739.3658,1738.87,1739.1,3378.0
2019-12-11 11:51:00,1739.55,1739.55,1739.27,1739.27,1753.0
2019-12-11 11:50:00,1739.71,1739.71,1739.55,1739.6169,1591.0
2019-12-11 11:49:00,1739.42,1739.66,1739.42,1739.66,731.0
2019-12-11 11:48:00,1739.8,1739.8,1739.5126,1739.5126,1278.0
2019-12-11 11:47:00,1739.3801,1739.8693,1739.3801,1739.6113,1600.0
2019-12-11 11:46:00,1739.5522,1739.798,1739.3901,1739.3901,2574.0
2019-12-11 11:45:00,1739.5497,1739.8907,1739.4,1739.4,2116.0
2019-12-11 11:44:00,1739.45,1739.595,1739.38,1739.38,901.0
2019-12-11 11:43:00,1739.5601,1739.5601,1739.5601,1739.5601,895.0
2019-12-11 11:42:00,1739.674,1739.674,1739.4301,1739.4301,1775.0
2019-12-11 11:41:00,1739.4,1739.5,1739.34,1739.34,3217.0
2019-12-11 11:40:00,1739.04,1739.04,1739.009,1739.009,1099.0
2019-12-11 11:39:00,1739.34,1739.51,1739.1495,1739.1495,1902.0
2019-12-11 11:38:00,1739.1702,1739.4,1738.92,1739.4,1789.0
2019-12-11 11:37:00,1738.92,1739.11,1738.92,1739.0699,2790.0
2019-12-11 11:36:00,1738.0,1738.912,1738.0,1738.912,2764.0
2019-12-11 11:35:00,1738.27,1738.5938,1738.0,1738.0,2867.0
2019-12-11 11:34:00,1738.34,1738.86,1738.34,1738.5771,2086.0
2019-12-11 11:33:00,1738.475,1738.48,1738.29,1738.29,2370.0
2019-12-11 11:32:00,1738.5699,1738.95,1738.5699,1738.95,1358.0
2019-12-11 11:31:00,1738.61,1739.1,1738.61,1738.6605,1974.0
2019-12-11 11:30:00,1738.55,1738.684,1738.3,1738.3,2635.0
2019-12-11 11:29:00,1738.87,1738.87,1738.76,1738.76,1834.0
2019-12-11 11:28:00,1739.4395,1739.4395,1738.8893,1738.8893,2598.0
2019-12-11 11:27:00,1739.5702,1739.7299,1739.3348,1739.3348,3868.0
2019-12-11 11:26:00,1739.6277,1739.6851,1739.16,1739.16,1266.0
2019-12-11 11:25:00,1739.3634,1739.99,1739.3634,1739.5699,4247.0
2019-12-11 11:24:00,1738.67,1739.453,1738.67,1739.069,2139.0
2019-12-11 11:23:00,1738.51,1738.755,1738.51,1738.7288,1001.0
2019-12-11 11:22:00,1739.5,1739.5,1738.6801,1738.75,3884.0
2019-12-11 11:21:00,1739.47,1739.65,1739.2701,1739.4022,2700.0
2019-12-11 11:20:00,1739.5699,1739.67,1739.0,1739.0,4428.0
2019-12-11 11:19:00,1738.6851,1739.46,1738.6338,1739.46,5956.0
2019-12-11 11:18:00,1738.77,1738.8,1738.41,1738.53,3019.0
2019-12-11 11:17:00,1738.41,1738.7,1738.25,1738.7,1768.0
2019-12-11 11:16:00,1738.3228,1738.835,1738.3199,1738.6,3402.0
2019-12-11 11:15:00,1737.9821,1738.67,1737.9821,1738.4541,2098.0
2019-12-11 11:14:00,1738.4475,1738.4475,1738.224,1738.224,951.0
2019-12-11 11:13:00,1737.8552,1738.0649,1737.75,1737.8788,3467.0
2019-12-11 11:12:00,1737.7493,1737.75,1737.5,1737.75,2560.0
2019-12-11 11:11:00,1737.85,1737.85,1737.85,1737.85,790.0
2019-12-11 11:10:00,1737.89,1738.0,1737.6309,1737.8575,1208.0
2019-12-11 11:09:00,1738.119,1738.119,1737.66,1737.71,1785.0
2019-12-11 11:08:00,1737.6,1738.15,1737.6,1738.0601,2016.0
2019-12-11 11:07:00,1738.4775,1738.4775,1738.01,1738.01,1032.0
2019-12-11 11:06:00,1737.3,1738.2,1737.3,1738.2,3177.0
2019-12-11 11:05:00,1737.5,1737.77,1737.356,1737.53,8512.0
2019-12-11 11:04:00,1737.2689,1737.59,1737.0,1737.5,3616.0
2019-12-11 11:03:00,1737.0601,1737.2,1736.84,1737.2,2010.0
2019-12-11 11:02:00,1737.1801,1737.1801,1737.1801,1737.1801,7543.0
2019-12-11 11:00:00,1738.05,1738.15,1737.94,1738.05,1171.0
2019-12-11 10:59:00,1738.545,1738.545,1738.545,1738.545,5726.0
2019-12-11 10:58:00,1738.35,1738.35,1738.35,1738.35,708.0
2019-12-11 10:57:00,1738.1542,1738.1542,1738.1542,1738.1542,6099.0
2019-12-11 10:55:00,1737.4103,1737.7584,1737.4103,1737.7584,2183.0
2019-12-11 10:54:00,1737.2372,1737.2372,1736.6608,1737.0,9095.0
2019-12-11 10:53:00,1737.87,1737.9799,1737.37,1737.37,4372.0
2019-12-11 10:52:00,1737.605,1737.7227,1737.514,1737.514,1748.0
2019-12-11 10:51:00,1737.41,1737.76,1737.35,1737.75,3696.0
2019-12-11 10:50:00,1737.9399,1737.9399,1737.5,1737.6943,3539.0
2019-12-11 10:49:00,1738.2593,1738.3127,1737.6418,1737.7,3790.0
2019-12-11 10:48:00,1738.95,1739.1816,1738.39,1738.41,2394.0
2019-12-11 10:47:00,1738.36,1738.7625,1738.36,1738.75,2365.0
2019-12-11 10:46:00,1738.11,1738.11,1738.0,1738.03,1628.0
2019-12-11 10:45:00,1739.0,1739.0,1737.4102,1737.995,6352.0
2019-12-11 10:44:00,1739.2,1739.53,1739.1115,1739.53,2500.0
2019-12-11 10:43:00,1739.5,1739.8101,1739.3975,1739.8101,2157.0
2019-12-11 10:42:00,1738.9473,1739.89,1738.9473,1739.54,4573.0
2019-12-11 10:41:00,1738.0,1739.0499,1737.6306,1739.0499,2903.0
2019-12-11 10:40:00,1738.0,1738.1851,1737.7927,1737.7927,2421.0
2019-12-11 10:39:00,1737.3577,1738.2,1737.3577,1737.8282,3115.0
2019-12-11 10:38:00,1737.7466,1738.2291,1737.375,1737.415,5238.0
2019-12-11 10:37:00,1738.2296,1738.23,1737.5,1737.7466,4192.0
2019-12-11 10:36:00,1738.15,1738.385,1737.73,1738.385,5939.0
2019-12-11 10:35:00,1739.615,1739.615,1738.37,1738.4874,4153.0
2019-12-11 10:34:00,1739.02,1739.256,1738.63,1739.256,2028.0
2019-12-11 10:33:00,1738.8364,1739.38,1738.08,1739.1229,8435.0
2019-12-11 10:32:00,1740.0699,1740.39,1738.2,1738.501,7011.0
2019-12-11 10:31:00,1739.61,1739.63,1739.5,1739.53,2449.0
2019-12-11 10:30:00,1739.8,1740.011,1739.42,1739.608,5266.0
2019-12-11 10:29:00,1741.0399,1741.0399,1740.1663,1740.1663,1680.0
2019-12-11 10:28:00,1740.1193,1740.6,1739.8101,1740.6,1896.0
2019-12-11 10:27:00,1739.8613,1740.11,1739.554,1740.11,3375.0
2019-12-11 10:26:00,1740.87,1741.105,1739.7,1739.9449,5135.0
2019-12-11 10:25:00,1741.1899,1741.46,1740.9948,1741.21,4945.0
2019-12-11 10:24:00,1740.7656,1741.17,1740.5601,1741.015,9718.0
2019-12-11 10:23:00,1740.9797,1741.0,1740.58,1740.6653,3518.0
2019-12-11 10:22:00,1740.705,1741.415,1740.705,1741.0511,2640.0
2019-12-11 10:21:00,1740.78,1741.03,1740.3958,1740.3958,5220.0
2019-12-11 10:20:00,1740.15,1740.64,1739.9399,1740.64,1878.0
2019-12-11 10:19:00,1740.4513,1740.83,1739.6,1739.73,3401.0
2019-12-11 10:18:00,1740.23,1740.89,1740.22,1740.6447,3755.0
2019-12-11 10:17:00,1740.0,1740.22,1739.52,1740.0403,4978.0
2019-12-11 10:16:00,1740.1,1740.558,1740.1,1740.26,4719.0
2019-12-11 10:15:00,1740.4862,1740.4862,1739.8,1740.0,4250.0
2019-12-11 10:14:00,1739.4301,1741.14,1739.4301,1740.1949,7985.0
2019-12-11 10:13:00,1740.325,1740.325,1739.05,1739.8807,9850.0
2019-12-11 10:12:00,1740.88,1741.16,1740.36,1740.36,3858.0
2019-12-11 10:11:00,1741.08,1741.9167,1741.08,1741.16,5789.0
2019-12-11 10:10:00,1740.22,1741.25,1740.22,1741.25,2408.0
2019-12-11 10:09:00,1740.3199,1740.9399,1740.22,1740.6244,6125.0
2019-12-11 10:08:00,1739.835,1740.7999,1739.3,1740.5898,6512.0
2019-12-11 10:07:00,1741.0601,1741.0601,1739.5642,1739.9,9922.0
2019-12-11 10:06:00,1742.96,1743.08,1741.21,1741.485,7993.0
2019-12-11 10:05:00,1743.34,1743.6801,1743.03,1743.11,22922.0
2019-12-11 10:04:00,1743.546,1743.65,1743.13,1743.2954,4277.0
2019-12-11 10:03:00,1743.9207,1743.9207,1743.3833,1743.4169,4059.0
2019-12-11 10:02:00,1742.64,1743.5,1742.58,1743.5,11084.0
2019-12-11 10:01:00,1742.53,1743.28,1742.0,1742.41,10722.0
2019-12-11 10:00:00,1743.092,1743.12,1742.6,1742.6,3228.0
2019-12-11 09:59:00,1742.99,1743.3,1742.34,1743.3,5345.0
